7533	2	0	2
7534	0	1	1
7535	1	0	1
7536	3	0	3
7537	1	2	3
7538	4	0	4
7539	0	0	0
7540	0	0	0
7541	2	0	2
7542	1	3	4
7543	7	3	0
7544	5	4	9
7545	5	0	5
7546	2	0	2
7547	2	0	2
7548	5	3	8
7549	1	0	1
7550	2	0	2
7551	1	0	1
7552	1	6	7
7553	4	6	0
7554	1	1	2
7555	8	2	0
7556	3	2	5
7557	2	0	2
7558	0	0	0
7559	2	1	3
7560	6	1	7
7561	0	0	0
7562	6	0	6
7563	3	0	3
7564	0	0	0
7565	1	0	1
7566	2	3	5
7567	7	0	7
7568	3	0	3
7569	2	0	2
7570	7	0	7
7571	4	9	3
7572	1	0	1
7573	1	0	1
7574	9	6	5
7575	2	0	2
7576	0	1	1
7577	5	4	9
7578	3	4	7
7579	1	0	1
7580	3	0	3
7581	0	0	0
7582	3	6	9
7583	1	0	1
7584	5	0	5
7585	0	0	0
7586	0	0	0
7587	4	5	9
7588	1	0	1
7589	4	0	4
7590	3	5	8
7591	9	1	0
7592	3	3	6
7593	2	0	2
7594	1	0	1
7595	4	0	4
7596	0	0	0
7597	1	0	1
7598	4	0	4
7599	2	0	2
7600	1	0	1
7601	2	0	2
7602	1	0	1
7603	0	0	0
7604	1	0	1
7605	1	1	2
7606	1	1	2
7607	0	0	0
7608	1	1	1
7609	3	8	1
7610	3	0	3
7611	0	0	0
7612	5	8	3
7613	8	0	8
7614	1	0	1
7615	2	0	2
7616	2	0	2
7617	0	0	0
7618	1	1	1
7619	3	0	3
7620	0	0	0
7621	3	0	3
7622	3	0	3
7623	6	0	6
7624	5	2	7
7625	2	0	2
7626	2	5	7
7627	3	9	2
7628	2	0	2
7629	6	0	6
7630	6	3	9
7631	2	0	2
7632	0	0	0
7633	0	2	2
7634	4	0	4
7635	2	0	2
7636	5	8	3
7637	2	0	2
7638	2	0	2
7639	1	0	1
7640	3	0	3
7641	3	1	4
7642	2	0	2
7643	2	0	2
7644	2	0	2
7645	1	0	1
7646	0	0	0
7647	3	4	7
7648	2	1	3
7649	3	2	5
7650	0	0	0
7651	8	0	8
7652	5	1	6
7653	1	1	1
7654	1	5	6
7655	3	0	3
7656	4	6	0
7657	4	0	4
7658	1	0	1
7659	3	9	2
7660	0	0	0
7661	4	0	4
7662	4	1	5
7663	2	0	2
7664	2	0	2
7665	1	0	1
7666	1	1	1
7667	4	0	4
7668	1	5	6
7669	0	0	0
7670	2	0	2
7671	2	0	2
7672	0	0	0
7673	1	0	1
7674	2	0	2
7675	1	1	2
7676	1	2	3
7677	1	0	1
7678	1	0	1
7679	4	5	9
7680	3	0	3
7681	1	0	1
7682	2	0	2
7683	2	0	2
7684	2	1	3
7685	1	0	1
7686	3	3	6
7687	4	1	5
7688	1	7	8
7689	6	0	6
7690	9	1	0
7691	7	0	7
7692	3	0	3
7693	4	0	4
7694	0	0	0
7695	3	0	3
7696	1	6	7
7697	0	0	0
7698	2	0	2
7699	0	0	0
7700	0	0	0
7701	1	3	4
7702	2	0	2
7703	4	0	4
7704	3	0	3
7705	1	0	1
7706	1	0	1
7707	3	0	3
